paper_id,claim_id,table_figure,claim,value_script,value_paper,digits,match,value_rewrite,match_rewrite,holds,defect_locus,notes
flores_coppock_2018,table_1_notation,table_1,Potential outcomes of four subject types,NA,NA,NA,NA,NA,NA,NA,NA,"Notation rather than results. The table sets out the potential outcomes of bilingual, Spanish-only, English-only and neither-language subjects under the control, English-ad and Spanish-ad conditions. Its eight numeric cells are the two language indicators for each of its four rows; the potential outcomes themselves are symbols."
flores_coppock_2018,table_2_lucid_age,table_2,"lucid, age",NA,34.80,2,NA,34.80451127819549,1,NA,NA,No deposited script computes any part of Table 2; the rewrite is the only code that produces it
flores_coppock_2018,table_2_lucid_age_se,table_2,"lucid, age_se",NA,0.30,2,NA,0.3029132919855109,1,NA,NA,No deposited script computes any part of Table 2; the rewrite is the only code that produces it
flores_coppock_2018,table_2_lucid_cuban,table_2,"lucid, cuban",NA,0.07,2,NA,0.07411385606874324,1,NA,NA,No deposited script computes any part of Table 2; the rewrite is the only code that produces it
flores_coppock_2018,table_2_lucid_cuban_se,table_2,"lucid, cuban_se",NA,0.01,2,NA,0.00607232923835851,1,NA,NA,No deposited script computes any part of Table 2; the rewrite is the only code that produces it
flores_coppock_2018,table_2_lucid_education_5,table_2,"lucid, education_5",NA,3.01,2,NA,3.0050962627406563,1,NA,NA,No deposited script computes any part of Table 2; the rewrite is the only code that produces it
flores_coppock_2018,table_2_lucid_education_5_se,table_2,"lucid, education_5_se",NA,0.03,2,NA,0.02509500990976181,1,NA,NA,No deposited script computes any part of Table 2; the rewrite is the only code that produces it
flores_coppock_2018,table_2_lucid_female,table_2,"lucid, female",NA,0.70,2,NA,0.7003222341568206,1,NA,NA,No deposited script computes any part of Table 2; the rewrite is the only code that produces it
flores_coppock_2018,table_2_lucid_female_se,table_2,"lucid, female_se",NA,0.01,2,NA,0.01061947463569193,1,NA,NA,No deposited script computes any part of Table 2; the rewrite is the only code that produces it
flores_coppock_2018,table_2_lucid_income_7,table_2,"lucid, income_7",NA,4.11,2,NA,4.109165207238764,1,NA,NA,No deposited script computes any part of Table 2; the rewrite is the only code that produces it
flores_coppock_2018,table_2_lucid_income_7_se,table_2,"lucid, income_7_se",NA,0.05,2,NA,0.05344449366631638,1,NA,NA,No deposited script computes any part of Table 2; the rewrite is the only code that produces it
flores_coppock_2018,table_2_lucid_income_9,table_2,"lucid, income_9",NA,4.49,2,NA,4.489200233508464,1,NA,NA,No deposited script computes any part of Table 2; the rewrite is the only code that produces it
flores_coppock_2018,table_2_lucid_income_9_se,table_2,"lucid, income_9_se",NA,0.05,2,NA,0.05203981600486501,1,NA,NA,No deposited script computes any part of Table 2; the rewrite is the only code that produces it
flores_coppock_2018,table_2_lucid_mexican,table_2,"lucid, mexican",NA,0.49,2,NA,0.49087003222341546,1,NA,NA,No deposited script computes any part of Table 2; the rewrite is the only code that produces it
flores_coppock_2018,table_2_lucid_mexican_se,table_2,"lucid, mexican_se",NA,0.01,2,NA,0.01158842470533447,1,NA,NA,No deposited script computes any part of Table 2; the rewrite is the only code that produces it
flores_coppock_2018,table_2_lucid_n,table_2,"lucid, n",NA,1862,0,NA,1862,1,NA,NA,No deposited script computes any part of Table 2; the rewrite is the only code that produces it
flores_coppock_2018,table_2_lucid_other_hispanic,table_2,"lucid, other_hispanic",NA,0.44,2,NA,0.43501611170784094,1,NA,NA,No deposited script computes any part of Table 2; the rewrite is the only code that produces it
flores_coppock_2018,table_2_lucid_other_hispanic_se,table_2,"lucid, other_hispanic_se",NA,0.01,2,NA,0.01149205024530616,1,NA,NA,No deposited script computes any part of Table 2; the rewrite is the only code that produces it
flores_coppock_2018,table_3_experiment_1_bush_bilingual_english_survey_english_ad,table_3,"experiment_1_bush_bilingual_english_survey, english_ad",462,462,0,1,462,1,NA,NA,NA
flores_coppock_2018,table_3_experiment_1_bush_bilingual_english_survey_spanish_ad,table_3,"experiment_1_bush_bilingual_english_survey, spanish_ad",488,488,0,1,488,1,NA,NA,NA
flores_coppock_2018,table_3_experiment_1_bush_bilingual_spanish_survey_english_ad,table_3,"experiment_1_bush_bilingual_spanish_survey, english_ad",452,452,0,1,452,1,NA,NA,NA
flores_coppock_2018,table_3_experiment_1_bush_bilingual_spanish_survey_spanish_ad,table_3,"experiment_1_bush_bilingual_spanish_survey, spanish_ad",460,460,0,1,460,1,NA,NA,NA
flores_coppock_2018,table_3_experiment_2_vela_bilingual_english_survey_english_ad,table_3,"experiment_2_vela_bilingual_english_survey, english_ad",437,437,0,1,437,1,NA,NA,NA
flores_coppock_2018,table_3_experiment_2_vela_bilingual_english_survey_spanish_ad,table_3,"experiment_2_vela_bilingual_english_survey, spanish_ad",442,442,0,1,442,1,NA,NA,NA
flores_coppock_2018,table_3_experiment_2_vela_bilingual_spanish_survey_english_ad,table_3,"experiment_2_vela_bilingual_spanish_survey, english_ad",420,420,0,1,420,1,NA,NA,NA
flores_coppock_2018,table_3_experiment_2_vela_bilingual_spanish_survey_spanish_ad,table_3,"experiment_2_vela_bilingual_spanish_survey, spanish_ad",382,382,0,1,382,1,NA,NA,NA
flores_coppock_2018,table_3_experiment_2_vela_monolingual_english_survey_english_ad,table_3,"experiment_2_vela_monolingual_english_survey, english_ad",675,675,0,1,675,1,NA,NA,NA
flores_coppock_2018,table_3_experiment_2_vela_monolingual_english_survey_spanish_ad,table_3,"experiment_2_vela_monolingual_english_survey, spanish_ad",669,669,0,1,669,1,NA,NA,NA
flores_coppock_2018,table_3_experiment_3_coffman_bilingual_english_survey_english_ad,table_3,"experiment_3_coffman_bilingual_english_survey, english_ad",455,455,0,1,455,1,NA,NA,NA
flores_coppock_2018,table_3_experiment_3_coffman_bilingual_english_survey_spanish_ad,table_3,"experiment_3_coffman_bilingual_english_survey, spanish_ad",424,424,0,1,424,1,NA,NA,NA
flores_coppock_2018,table_3_experiment_3_coffman_bilingual_spanish_survey_english_ad,table_3,"experiment_3_coffman_bilingual_spanish_survey, english_ad",421,421,0,1,421,1,NA,NA,NA
flores_coppock_2018,table_3_experiment_3_coffman_bilingual_spanish_survey_spanish_ad,table_3,"experiment_3_coffman_bilingual_spanish_survey, spanish_ad",381,381,0,1,381,1,NA,NA,NA
flores_coppock_2018,table_3_experiment_3_coffman_monolingual_english_survey_english_ad,table_3,"experiment_3_coffman_monolingual_english_survey, english_ad",711,711,0,1,711,1,NA,NA,NA
flores_coppock_2018,table_3_experiment_3_coffman_monolingual_english_survey_spanish_ad,table_3,"experiment_3_coffman_monolingual_english_survey, spanish_ad",633,633,0,1,633,1,NA,NA,NA
flores_coppock_2018,table_4_advertisements,table_4,Advertisement treatments,NA,NA,NA,NA,NA,NA,NA,NA,"The advertisement titles, running times, YouTube links and full transcripts in English and Spanish for all three candidates. Its nine numbers are six running times and three election years, none of which the deposit records."
flores_coppock_2018,table_5_bush_bilingual_N,table_5,"bush_bilingual, N",1849,1849,0,1,1849,1,NA,NA,NA
